program,status,object,boundary
ST7407,Declared,path_space_waiting_times_Objective,Hundred-round FDT audit.
ST7408,Audited,path_space_waiting_times_PriorEvidence,Hundred-round FDT audit.
ST7409,Constructed,path_space_waiting_times_TypedObject,Hundred-round FDT audit.
ST7410,Proven or scoped,path_space_waiting_times_Theorem,Hundred-round FDT audit.
ST7411,Recorded,path_space_waiting_times_Derivation,Hundred-round FDT audit.
ST7412,Retained,path_space_waiting_times_PositiveContent,Hundred-round FDT audit.
ST7413,Identified,path_space_waiting_times_FreeParameter,Hundred-round FDT audit.
ST7414,Constructed,path_space_waiting_times_Counterexample,Hundred-round FDT audit.
ST7415,Completed,path_space_waiting_times_SymmetryAudit,Hundred-round FDT audit.
ST7416,Completed,path_space_waiting_times_FDTTest,Hundred-round FDT audit.
ST7417,Classified,path_space_waiting_times_StrictStatus,Hundred-round FDT audit.
ST7418,Not established,path_space_waiting_times_PhysicalStatus,Hundred-round FDT audit.
ST7419,Installed,path_space_waiting_times_FalsificationRule,Hundred-round FDT audit.
ST7420,Round verdict,path_space_waiting_times_RoundVerdict,Hundred-round FDT audit.
ST7421,Recommendation,path_space_waiting_times_NextDependency,Hundred-round FDT audit.
