program,status,object,boundary
ST4317,Proven,FiniteRestriction,
ST4318,Proven,InfiniteFiber,
ST4319,Proven,PositiveLocalSubcone,
ST4320,Proven,CoefficientRay,
ST4321,Proven,SameCSubfiber,
ST4322,Proven,RegularizerMap,
ST4323,Proven,PriorMap,
ST4324,Proven,DataMap,
ST4325,Proven,NoNaturalSection,
ST4326,Proven,SectionRequiresStructure,
ST4327,Proven,CategoricalObstruction,
ST4328,Proven,LogicalStatus,
ST4329,Proven,GlobalTailNoGo,
ST4330,Round verdict,RoundVerdict,
ST4331,Recommendation,Next,
