program,status,object,boundary
ST2277,Proven,DistanceWeightSeparation,All six cyclic-distance conductances are distinct in the frozen strict matrix.
ST2278,Proven,MaximumEdgeCycle,Distance-one edges have the unique maximum weight and form the cycle C12.
ST2279,Proven,CycleAutomorphismGroup,Aut(C12) is the dihedral group with 24 elements.
ST2280,Proven,WeightedGraphAutomorphismTheorem,"Every weighted automorphism preserves the unique maximum-edge C12, hence lies in D12; every D12 element preserves all cyclic distances."
ST2281,Proven,D12Replay,Direct finite conjugation replay.
ST2282,Proven,TriangleOrbitCount,Exact finite orbit census.
ST2283,Proven,TauOrbitSeparation,The strict loop product distinguishes all twelve triangle orbits numerically with a large nonzero separation.
ST2284,Proven,OrbitCoefficientFreedom,Aut(W)-naturality permits one scalar/function value per triangle orbit.
ST2285,Refuted,S12Counterfactual,Full S12 would make triangles one orbit but is not a symmetry of W.
ST2286,Proven,AffineUnitFailure,Multiplication by unit 5 permutes cyclic distances with unequal weights and is not a weighted symmetry.
ST2287,Conditional,UniversalityAsExtraNaturality,"One common formula across all weighted graphs is a category-level universality axiom, stronger than Aut(W)-equivariance."
ST2288,Repository audit,A4SourceAudit,"The strict carrier provides D12, not a theorem erasing its twelve face orbits."
ST2289,Gate fail,UniversalityGate,Face universality is compatible but not unavoidable.
ST2290,Round verdict,RoundTwoVerdict,The actual strict symmetry positively supports orbit-dependent face physics; it cannot force A4.
ST2291,Recommendation,RoundTwoRecommendation,Replace A3/A4 by a stronger fractal hypothesis and classify normalized multiplicative refinement maps.
