program,status,object,boundary
ST4302,Proven,AxiomTailPositivity,
ST4303,Proven,AxiomSecondMoment,
ST4304,Proven,AxiomMinimumC,
ST4305,Proven,AxiomSmoothness,
ST4306,Proven,AxiomEntropy,
ST4307,Proven,AxiomRecurrence,
ST4308,Proven,AxiomRG,
ST4309,Proven,AxiomSimplicity,
ST4310,Proven,MutualIndependence,
ST4311,Proven,RemovalCounterexamples,
ST4312,Proven,MinimalTruncationSet,
ST4313,Proven,NecessityOfMinimum,
ST4314,Proven,NoStrictAxiom,
ST4315,Round verdict,RoundVerdict,
ST4316,Recommendation,Next,
