program,status,object,boundary
ST4887,Classified,ternary_theta_Objective,Declared scope.
ST4888,Audited,ternary_theta_Input,Prior strict/legacy packets.
ST4889,Constructed,ternary_theta,Mathematical type separated.
ST4890,Proven or inherited,ternary_theta_CoreStatement,Within declared class.
ST4891,Recorded,ternary_theta_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST4892,Retained,ternary_theta_PositiveContent,No overpromotion.
ST4893,Retained,ternary_theta_Counterexample,Alternative representative or symmetry orbit.
ST4894,Passed boundary,ternary_theta_SymmetryTest,Invariant data do not select free orbit member.
ST4895,Proven boundary,ternary_theta_RemovalTest,Removing extra structure restores ambiguity.
ST4896,Classified,ternary_theta_StrictStatus,Only fiber-invariant content is strict.
ST4897,Not established,ternary_theta_PhysicalStatus,Units/OA/evidence checked separately.
ST4898,Separated,ternary_theta_LegacyStatus,No silent role transfer.
ST4899,Installed,ternary_theta_FalsificationRule,Reject claim if it varies in the declared fiber.
ST4900,Round verdict,ternary_theta_RoundVerdict,Adaptive output.
ST4901,Recommendation,ternary_theta_NextDependency,Next theme follows from this boundary.
