program,status,object,boundary
ST1992,constructed_diagonal_face_curvature_energy,FaceEnergyModel,Chosen base face complex.
ST1993,constructed_coarse_to_fine_curvature_embedding,CoarseCurvatureEmbedding,Two identical horizontal copies and zero product-square curvature.
ST1994,proven_energy_compatibility_iff_copy_weights_sum_to_base_weight,EnergyCompatibilityEquation,Coefficientwise identity.
ST1995,proven_general_horizontal_solution_has_one_split_parameter_per_base_face,HorizontalWeightClassification,Before symmetry.
ST1996,proven_fiber_swap_symmetry_uniquely_sets_each_horizontal_copy_to_one_half,FiberSwapHalving,Conditional uniqueness.
ST1997,proven_all_new_square_weights_are_invisible_to_coarse_curvature_energy,SquareWeightInvisibility,Square curvature is zero on image.
ST1998,proven_unreduced_linear_energy_constraints_leave_286_dimensional_affine_solution_space,UnreducedConstraintRank,506 fine face weights minus 220 equations.
ST1999,proven_D12_and_fiber_swap_reduction_still_leaves_six_square_orbit_parameters,OrbitReducedNullity,Horizontal orbit weights inherited/halved.
ST2000,proven_random_energy_identity_replay,RandomEnergyReplay,Numerical witness.
ST2001,proven_positivity_only_restricts_square_weights_to_open_positive_cone,PositiveCone,Does not choose values.
ST2002,proven_minimum_energy_extension_of_coarse_flat_fiber_state_is_independent_of_square_weights,MinimalExtensionPrinciple,Set relative fields flat.
ST2003,constructed_Schur_complement_preview_square_sector_lies_transverse_to_coarse_embedding,SchurPreview,Explains invisibility.
ST2004,proven_12_to24_energy_compatible_measure_classification,ClassificationTheorem,Horizontal halves unique under swap; six vertical orbit weights arbitrary.
ST2005,round_one_falsifies_energy_preservation_as_unique_face_measure_selector,RoundOne_Verdict,Partial classification positive.
ST2006,recommended_ST2007_ST2021,RoundOne_Recommendation,Iterate classification through 24-to-48 and test associativity.
