program,status,object,boundary
ST5832,Declared,probability_selection_probability_verdict_Objective,Fifty-round master audit.
ST5833,Audited,probability_selection_probability_verdict_EvidenceIntake,Fifty-round master audit.
ST5834,Constructed,probability_selection_probability_verdict_TypedCandidate,Fifty-round master audit.
ST5835,Proven or scoped,probability_selection_probability_verdict_Theorem,Fifty-round master audit.
ST5836,Recorded,probability_selection_probability_verdict_ProofIdea,Fifty-round master audit.
ST5837,Retained,probability_selection_probability_verdict_PositiveResult,Fifty-round master audit.
ST5838,Constructed,probability_selection_probability_verdict_Counterexample,Fifty-round master audit.
ST5839,Completed,probability_selection_probability_verdict_SymmetryAudit,Fifty-round master audit.
ST5840,Completed,probability_selection_probability_verdict_VariationalAudit,Fifty-round master audit.
ST5841,Completed,probability_selection_probability_verdict_ProbabilityAudit,Fifty-round master audit.
ST5842,Completed,probability_selection_probability_verdict_DynamicAudit,Fifty-round master audit.
ST5843,Classified,probability_selection_probability_verdict_StrictBoundary,Fifty-round master audit.
ST5844,Not established,probability_selection_probability_verdict_PhysicalBoundary,Fifty-round master audit.
ST5845,Round verdict,probability_selection_probability_verdict_RoundVerdict,Fifty-round master audit.
ST5846,Recommendation,probability_selection_probability_verdict_NextDependency,Fifty-round master audit.
