program,status,object,boundary
ST4482,Proven,CoarseMap,
ST4483,Proven,FineFiber,
ST4484,Proven,RGTrajectory,
ST4485,Proven,FixedPointSection,
ST4486,Proven,MultipleFixedClasses,
ST4487,Proven,RelevantTailDirections,
ST4488,Proven,Normalization,
ST4489,Proven,ScaleChoice,
ST4490,Proven,StableManifold,
ST4491,Proven,BasinChoice,
ST4492,Proven,InitialTail,
ST4493,Proven,RGNoNaturalSection,
ST4494,Proven,RenormalizationBoundary,
ST4495,Round verdict,RoundVerdict,
ST4496,Recommendation,Next,
