program,status,object,boundary
ST7332,Declared,nonequilibrium_nonequilibrium_verdict_Objective,Hundred-round FDT audit.
ST7333,Audited,nonequilibrium_nonequilibrium_verdict_PriorEvidence,Hundred-round FDT audit.
ST7334,Constructed,nonequilibrium_nonequilibrium_verdict_TypedObject,Hundred-round FDT audit.
ST7335,Proven or scoped,nonequilibrium_nonequilibrium_verdict_Theorem,Hundred-round FDT audit.
ST7336,Recorded,nonequilibrium_nonequilibrium_verdict_Derivation,Hundred-round FDT audit.
ST7337,Retained,nonequilibrium_nonequilibrium_verdict_PositiveContent,Hundred-round FDT audit.
ST7338,Identified,nonequilibrium_nonequilibrium_verdict_FreeParameter,Hundred-round FDT audit.
ST7339,Constructed,nonequilibrium_nonequilibrium_verdict_Counterexample,Hundred-round FDT audit.
ST7340,Completed,nonequilibrium_nonequilibrium_verdict_SymmetryAudit,Hundred-round FDT audit.
ST7341,Completed,nonequilibrium_nonequilibrium_verdict_FDTTest,Hundred-round FDT audit.
ST7342,Classified,nonequilibrium_nonequilibrium_verdict_StrictStatus,Hundred-round FDT audit.
ST7343,Not established,nonequilibrium_nonequilibrium_verdict_PhysicalStatus,Hundred-round FDT audit.
ST7344,Installed,nonequilibrium_nonequilibrium_verdict_FalsificationRule,Hundred-round FDT audit.
ST7345,Round verdict,nonequilibrium_nonequilibrium_verdict_RoundVerdict,Hundred-round FDT audit.
ST7346,Recommendation,nonequilibrium_nonequilibrium_verdict_NextDependency,Hundred-round FDT audit.
