program,status,object,boundary
ST4662,Classified,kernel_split_Objective,Declared scope.
ST4663,Audited,kernel_split_Input,Prior strict/legacy packets.
ST4664,Constructed,kernel_split,Mathematical type separated.
ST4665,Proven or inherited,kernel_split_CoreStatement,Within declared class.
ST4666,Recorded,kernel_split_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST4667,Retained,kernel_split_PositiveContent,No overpromotion.
ST4668,Retained,kernel_split_Counterexample,Alternative representative or symmetry orbit.
ST4669,Passed boundary,kernel_split_SymmetryTest,Invariant data do not select free orbit member.
ST4670,Proven boundary,kernel_split_RemovalTest,Removing extra structure restores ambiguity.
ST4671,Classified,kernel_split_StrictStatus,Only fiber-invariant content is strict.
ST4672,Not established,kernel_split_PhysicalStatus,Units/OA/evidence checked separately.
ST4673,Separated,kernel_split_LegacyStatus,No silent role transfer.
ST4674,Installed,kernel_split_FalsificationRule,Reject claim if it varies in the declared fiber.
ST4675,Round verdict,kernel_split_RoundVerdict,Adaptive output.
ST4676,Recommendation,kernel_split_NextDependency,Next theme follows from this boundary.
