program,status,object,boundary
ST3897,Defined,PositiveTailCone,t_d>=0 for d>=7.
ST3898,Required,FiniteSecondMoment,sum d^2 t_d finite.
ST3899,Proven,ExactFiniteMatch,First six weights fixed.
ST3900,Defined,SymbolFormula,lambda=2sum w_d(1-cos kd).
ST3901,Proven,CosineExpansion,2(1-cos kd)/k2->d2.
ST3902,Proven,DominatedLimit,Finite second moment permits limit exchange.
ST3903,Theorem,QuadraticCoefficient,C=C0+sum d2 t_d.
ST3904,Computed,BaseCoefficient,Strict truncated value.
ST3905,Proven,TailContribution,Nonnegative.
ST3906,Proven,LocalClass,Every member has alpha=2.
ST3907,Proven,Convexity,Tail set convex.
ST3908,Proven,ConeDimension,Infinite-dimensional.
ST3909,Defined,ZeroTailVertex,Truncation t=0.
ST3910,Round verdict,RoundOneVerdict,Local positive continuations share order but not coefficient.
ST3911,Recommendation,RoundOneRecommendation,Classify coefficient range.
