program,status,object,boundary
ST1482,constructed_predeclared_finite_nuisance_grid,MixtureGridDefinition,Not continuum-complete.
ST1483,frozen_uniform_mixture_prior,MixturePriorFreeze,Prior chosen before fixtures/data.
ST1484,proven_each_component_likelihood_ratio_is_C_null_martingale,ComponentLikelihoodProcesses,"Deterministic time schedule, iid conditional events."
ST1485,proven_weighted_mixture_is_nonnegative_mean_one_C_null_martingale,MixtureMartingaleTheorem,Convex combination theorem.
ST1486,proven_anytime_rejection_of_C_has_one_percent_bound,VilleOneSidedBound,One-sided composite-alternative test.
ST1487,proven_true_grid_component_pays_at_most_log18_initial_mixture_dilution_in_lower_bound,PriorDilutionCost,E_mix >= pi_j LR_j.
ST1488,synthetic_grid_alternative_crosses_mixture_boundary,SyntheticGridAlternative,Random code fixture only.
ST1489,synthetic_classical_sequence_does_not_cross_in_fixture,SyntheticClassicalSafety,Not an empirical error estimate.
ST1490,proven_invalid_mixture_event_fails_closed,InvalidEventFailClosed,Validator behavior.
ST1491,proven_mixture_eprocess_only_supports_anytime_rejection_of_C_not_uniform_acceptance_of_C,NoSymmetricCompositeAcceptance,Composite asymmetry.
ST1492,off_grid_quantum_power_is_not_guaranteed_by_finite_mixture,OffGridPowerBoundary,"Type-I remains valid, power may be poor."
ST1493,constructed_continuous_mixture_extension_requirement,ContinuousMixtureRequirement,Future theorem.
ST1494,constructed_mixture_grid_hash_freeze,MixtureArtifactHash,Reproducibility.
ST1495,finite_mixture_eprocess_closes_naive_plugin_gap_only_on_one_side_and_grid_scope,RoundThree_Verdict,No symmetric composite decision.
ST1496,recommended_ST1497_ST1511,RoundThree_Recommendation,Construct common and independent calibration polytopes.
