program,status,object,boundary
ST582,bounded_no_go_for_naive_log_interval_cell,LogChart_Interval_Krawczyk_Cell,"A failed Krawczyk inclusion is a method stop, not loss of the numerical root or IR branch."
ST583,bounded_stop_no_log_chart_interval_chain,LogChart_Adaptive_IR_Chain_to_0_3,Box overlap supports component tracking but is weaker than separate common-root Krawczyk links; no global complement root count follows.
ST584,not_run_no_certified_log_cells,LogChart_IR_Ordering_and_Degree,Local degree does not exclude disconnected components.
ST585,proven_positive_tail_fractional_symbol_theorem,PositiveTail_Tauberian_Dispersion_Theorem,"The theorem applies to a positive regularly varying envelope, not automatically to the signed oscillatory strict continuation."
ST586,proven_dispersion_exponent_speed_trichotomy,DispersionExponent_Speed_Trichotomy,"Quadratic dispersion is necessary for a finite massless speed, but not sufficient for Lorentz symmetry, isotropy, boosts, or an exact causal cone."
ST587,proven_finite_range_single_particle_exponential_cone_bound,FiniteRange_SingleParticle_LiebRobinson_Bound,"This is an approximate exponential cone for the added finite-range refinement, not strict finite propagation or a many-body Lorentz theorem."
ST588,proven_finite_vs_long_range_causal_tail_classification,Finite_vs_LongRange_CausalTail_Classification,Short-time matrix response is not a relativistic causal order; operational calibration and a continuum limit remain missing.
ST589,proven_layer_speed_calibration_torsor,LayerSpeed_Calibration_Torsor_Theorem,The exact SI number is partly definitional and is not predicted by a dimensionless slope.
ST590,conditional_finite_shot_dimensionless_speed_estimator,FiniteShot_EffectiveSpeed_Estimator,"The Gaussian frequency record, q labeling and refinement are supplied; no apparatus or SI calibration is provided."
ST591,bounded_stop_two_level_interval_certificate,TwoLevel_Interval_Method_Stop,The class is not theorem-excluded until the scalar families are outward certified.
ST592,reflection_quotient_lane_method_gated,ReflectionQuotient_Method_Stop,No candidate globality or counterexample follows.
ST593,stage1_algebra_lane_remains_method_gated,Stage1_Algebra_Method_Gate,No further CRT or random-combination replay is admitted without a new exact basis method.
ST594,blocked_no_seed_gain_selector_source,Seed_Gain_Selector_Admission_Gate,No source closure is inferred from dispersion.
ST595,blocked_no_physical_c_or_Lorentz_closure,PhysicalSpeed_Lorentz_Admission_Gate,"No continuum spacetime, boosts, isotropy, laboratory calibration, or physical light field is exported."
ST596,blocked_no_independent_empirical_evidence,Independent_Evidence_Gate,Round three is local analytic/computational work.
