program,status,object,boundary
ST8352,Declared,master_synthesis_strict_claim_boundary_Objective,Hundred-round FDT audit.
ST8353,Audited,master_synthesis_strict_claim_boundary_PriorEvidence,Hundred-round FDT audit.
ST8354,Constructed,master_synthesis_strict_claim_boundary_TypedObject,Hundred-round FDT audit.
ST8355,Proven or scoped,master_synthesis_strict_claim_boundary_Theorem,Hundred-round FDT audit.
ST8356,Recorded,master_synthesis_strict_claim_boundary_Derivation,Hundred-round FDT audit.
ST8357,Retained,master_synthesis_strict_claim_boundary_PositiveContent,Hundred-round FDT audit.
ST8358,Identified,master_synthesis_strict_claim_boundary_FreeParameter,Hundred-round FDT audit.
ST8359,Constructed,master_synthesis_strict_claim_boundary_Counterexample,Hundred-round FDT audit.
ST8360,Completed,master_synthesis_strict_claim_boundary_SymmetryAudit,Hundred-round FDT audit.
ST8361,Completed,master_synthesis_strict_claim_boundary_FDTTest,Hundred-round FDT audit.
ST8362,Classified,master_synthesis_strict_claim_boundary_StrictStatus,Hundred-round FDT audit.
ST8363,Not established,master_synthesis_strict_claim_boundary_PhysicalStatus,Hundred-round FDT audit.
ST8364,Installed,master_synthesis_strict_claim_boundary_FalsificationRule,Hundred-round FDT audit.
ST8365,Round verdict,master_synthesis_strict_claim_boundary_RoundVerdict,Hundred-round FDT audit.
ST8366,Recommendation,master_synthesis_strict_claim_boundary_NextDependency,Hundred-round FDT audit.
