program,status,object,boundary
ST6732,Declared,falsification_minimality_minimality_verdict_Objective,Fifty-round master audit.
ST6733,Audited,falsification_minimality_minimality_verdict_EvidenceIntake,Fifty-round master audit.
ST6734,Constructed,falsification_minimality_minimality_verdict_TypedCandidate,Fifty-round master audit.
ST6735,Proven or scoped,falsification_minimality_minimality_verdict_Theorem,Fifty-round master audit.
ST6736,Recorded,falsification_minimality_minimality_verdict_ProofIdea,Fifty-round master audit.
ST6737,Retained,falsification_minimality_minimality_verdict_PositiveResult,Fifty-round master audit.
ST6738,Constructed,falsification_minimality_minimality_verdict_Counterexample,Fifty-round master audit.
ST6739,Completed,falsification_minimality_minimality_verdict_SymmetryAudit,Fifty-round master audit.
ST6740,Completed,falsification_minimality_minimality_verdict_VariationalAudit,Fifty-round master audit.
ST6741,Completed,falsification_minimality_minimality_verdict_ProbabilityAudit,Fifty-round master audit.
ST6742,Completed,falsification_minimality_minimality_verdict_DynamicAudit,Fifty-round master audit.
ST6743,Classified,falsification_minimality_minimality_verdict_StrictBoundary,Fifty-round master audit.
ST6744,Not established,falsification_minimality_minimality_verdict_PhysicalBoundary,Fifty-round master audit.
ST6745,Round verdict,falsification_minimality_minimality_verdict_RoundVerdict,Fifty-round master audit.
ST6746,Recommendation,falsification_minimality_minimality_verdict_NextDependency,Fifty-round master audit.
