program,status,object,boundary
ST8037,Declared,hierarchy_scale_scale_cocycle_Objective,Hundred-round FDT audit.
ST8038,Audited,hierarchy_scale_scale_cocycle_PriorEvidence,Hundred-round FDT audit.
ST8039,Constructed,hierarchy_scale_scale_cocycle_TypedObject,Hundred-round FDT audit.
ST8040,Proven or scoped,hierarchy_scale_scale_cocycle_Theorem,Hundred-round FDT audit.
ST8041,Recorded,hierarchy_scale_scale_cocycle_Derivation,Hundred-round FDT audit.
ST8042,Retained,hierarchy_scale_scale_cocycle_PositiveContent,Hundred-round FDT audit.
ST8043,Identified,hierarchy_scale_scale_cocycle_FreeParameter,Hundred-round FDT audit.
ST8044,Constructed,hierarchy_scale_scale_cocycle_Counterexample,Hundred-round FDT audit.
ST8045,Completed,hierarchy_scale_scale_cocycle_SymmetryAudit,Hundred-round FDT audit.
ST8046,Completed,hierarchy_scale_scale_cocycle_FDTTest,Hundred-round FDT audit.
ST8047,Classified,hierarchy_scale_scale_cocycle_StrictStatus,Hundred-round FDT audit.
ST8048,Not established,hierarchy_scale_scale_cocycle_PhysicalStatus,Hundred-round FDT audit.
ST8049,Installed,hierarchy_scale_scale_cocycle_FalsificationRule,Hundred-round FDT audit.
ST8050,Round verdict,hierarchy_scale_scale_cocycle_RoundVerdict,Hundred-round FDT audit.
ST8051,Recommendation,hierarchy_scale_scale_cocycle_NextDependency,Hundred-round FDT audit.
