program,status,object,boundary
ST1092,proven_strict_A_is_irreducible_reversible_CTMC_laplacian,StrictA_MarkovGeneratorCertificate,This licenses a classical Markov candidate; it does not select it as the ontology.
ST1093,proven_dirichlet_form_identity_numerically_replayed,StrictA_DirichletFormCertificate,Algebraic identity follows from symmetry and zero row sums; numbers are a replay witness.
ST1094,constructed_canonical_classical_simplex_candidate,ClassicalSimplex_StateCandidate,Canonical after choosing the vertex/probability category.
ST1095,constructed_canonical_quantum_pure_ray_candidate,QuantumPureRay_StateCandidate,Canonical after choosing complex Hilbert/ray semantics.
ST1096,constructed_canonical_quantum_density_candidate,QuantumDensity_StateCandidate,Canonical after choosing density-operator semantics.
ST1097,proven_stationary_sets_are_inequivalent,StationarySet_Contrast,Quantum stationary dimension uses the observed exact-degeneracy pattern up to the declared tolerance.
ST1098,proven_heat_and_unitary_have_incompatible_asymptotics,HeatVsUnitary_DynamicalContrast,Finite strict model.
ST1099,proven_candidate_state_spaces_are_not_homeomorphic,CandidateDimension_TopologyAudit,Uses dimension and boundary/convex-stratum invariants.
ST1100,proven_A_alone_does_not_select_unique_state_ontology,OperatorToState_NonuniquenessTheorem,No-go concerns the operator datum alone; richer FIN data might select a category.
ST1101,proven_normalization_is_dynamically_conserved_in_declared_channels,Normalization_IsDynamicalHere,Not post-hoc renormalization.
ST1102,proven_zero_excluded_but_for_different_reasons,ZeroExclusion_AcrossCandidates,Exclusion does not identify which state category is physical.
ST1103,proven_GNS_requires_a_state_functional_not_A_alone,GNS_StateInputCircularity,Normalized trace or uniform state is available only after algebra/state-category input.
ST1104,proven_Z12_symmetry_does_not_select_classical_vs_quantum_category,SymmetryDoesNotSelectStateCategory,All three candidates admit the inherited cyclic permutation action.
ST1105,total_state_map_nonunique_on_current_operator_datum,CanonicalStateMap_CurrentVerdict,"This is a strict underdetermination result, not a no-go for every richer FIN construction."
ST1106,recommended_ST1107_ST1121,RoundOne_Recommendation,"Next round classifies complete conservative, killed and quantum channels."
