program,status,object,boundary
ST2022,constructed_square_weight_rule_inputs_as_horizontal_edge_weight_and_fiber_rate,SquareRuleInputs,One square orbit per base distance.
ST2023,constructed_five_positive_D12_natural_square_weight_rules,PositiveNaturalRuleFamily,All refinement-local.
ST2024,proven_joint_degree_one_homogeneity_leaves_at_least_four_nonproportional_rules,JointHomogeneityNoGo,Geometric/harmonic/min/max.
ST2025,proven_separate_linearity_in_w_and_q_forces_mu_equals_c_w_q,SeparateBilinearityTheorem,Functional equation on positive scalars.
ST2026,proven_bilinear_rule_retains_positive_overall_constant_c,BilinearNormalizationFreedom,No normalization from coarse energy.
ST2027,proven_product_rule_is_associative_under_multiple_independent_refinement_axes,AxisAssociativity,Cross weights multiply factor weights.
ST2028,constructed_cross_fiber_square_weight_c_q1_q2_for_two_binary_axes,CrossAxisSquareRule,Conditional monoidal rule.
ST2029,proven_vertical_bilinearity_does_not_select_initial_base_triangle_face_set_or_measure,BaseFaceFreedomPersists,Base Rplus orbit cone survives.
ST2030,proven_first_order_factor_inner_product_rescaling_changes_product_2form_normalization_without_changing_0form_A_after_compensating_d,TensorRescalingAmbiguity,Factorization gauge.
ST2031,proven_overall_Wilson_gauge_coupling_remains_free_even_if_c_fixed,OverallGaugeScale,Independent action scale.
ST2032,blocked_no_physical_dimensions_for_w_q_or_face_measure_to_choose_homogeneity_degree,DimensionalHomogeneityBoundary,Degree choice is extra.
ST2033,proven_explicit_degree_one_counterrules_nonproportional_on_six_square_orbits,ExplicitCounterrules,Finite witness.
ST2034,classified_strong_axiom_outcome_bilinearity_plus_associativity_selects_product_shape_only,StrongAxiomClassification,Still c/base/scale freedom.
ST2035,round_three_finds_conditional_monoidal_rule_but_falsifies_basic_naturality_homogeneity_as_unique_selector,RoundThree_Verdict,No strict source.
ST2036,recommended_ST2037_ST2051,RoundThree_Recommendation,Test Schur complement/minimal-extension sensitivity to vertical weights.
