program,status,object,boundary
ST1767,constructed_three_jet_moment_map,MomentMapDefinition,Current P1866/P2363 input.
ST1768,proven_strict_moments_change_materially_with_reference_point,ReferenceScaleTable,Same kernel.
ST1769,proven_effective_coupling_multipliers_change_with_reference_point,CouplingFactorTable,No dref invariance.
ST1770,proven_no_canonical_dref_or_length_normalization_is_exported_by_moment_map,ReferenceDependenceNoGo,dref=1 is a premise.
ST1771,proven_coordinate_rescaling_changes_derivative_moments,CoordinateRescalingLaw,For d'=a d.
ST1772,proven_three_moment_parameter_Jacobian_has_rank_three_not_four,MomentJacobian,Nominal tuple.
ST1773,constructed_local_unidentifiable_parameter_direction,MomentNullDirection,First-order kernel-parameter fiber.
ST1774,constructed_distinct_parameter_tuples_with_same_three_moments,ExactMomentEquivalentFamily,Numerical root witnesses.
ST1775,proven_moment_equivalent_kernels_differ_away_from_reference,OffReferenceKernelDifference,Three jets do not identify global kernel.
ST1776,proven_five_free_base_couplings_make_effective_map_pointwise_surjective_where_factors_nonzero,FreeBaseCouplingSurjectivity,Choose each base coupling as target/factor.
ST1777,identified_only_formal_multiplier_relations,OnlyFactorRelations,Example equality of m2 and xi renormalization factors.
ST1778,proven_lambda_map_discards_sign_of_c1,C1SquareInformationLoss,c1 and -c1 give same lambda multiplier.
ST1779,proven_fourth_jet_locally_lifts_parameter_rank_to_four,FourthMomentRankLift,"Constructive mathematical repair, not physical source."
ST1780,round_four_falsifies_three_moment_map_as_unique_or_reference_invariant_kernel_to_physics_bridge,RoundFour_Verdict,It remains a chosen feature map.
ST1781,recommended_ST1782_ST1796,RoundFour_Recommendation,Search for the smallest genuinely canonical action object and test propagator claims.
