program,status,object,boundary
ST3642,Required,RequiredSizes,Multiple N/depth.
ST3643,Required,RequiredTimes,Multiple calibrated t.
ST3644,Required,HeatTraceRecord,Trace or randomized estimator.
ST3645,Required,ModeCountingRecord,Eigenvalue counting.
ST3646,Required,BaseContinuationTest,Distinguish fractional vs quadratic symbol.
ST3647,Required,FiberScalingTest,Estimate rho scaling.
ST3648,Required,RelativeScaleTest,Estimate gamma crossover.
ST3649,Required,CutoffTest,Vary resolution/cutoff.
ST3650,Boundary,NoiseSensitivity,Small-k and deep-level estimates fragile.
ST3651,Proven,FiniteBias,Single finite size cannot identify asymptotic dimension.
ST3652,No-go,Calibration,Seconds/length absent.
ST3653,Boundary,IndependentRecord,Needs external custody.
ST3654,No-go,SyntheticBoundary,Local simulations are not evidence.
ST3655,Round verdict,RoundNineVerdict,Competing closures are distinguishable only with multiscale operational data.
ST3656,Recommendation,RoundNineRecommendation,Final synthesis.
