program,status,object,boundary
ST6972,Declared,edge_rates_escape_rate_Objective,Hundred-round FDT audit.
ST6973,Audited,edge_rates_escape_rate_PriorEvidence,Hundred-round FDT audit.
ST6974,Constructed,edge_rates_escape_rate_TypedObject,Hundred-round FDT audit.
ST6975,Proven or scoped,edge_rates_escape_rate_Theorem,Hundred-round FDT audit.
ST6976,Recorded,edge_rates_escape_rate_Derivation,Hundred-round FDT audit.
ST6977,Retained,edge_rates_escape_rate_PositiveContent,Hundred-round FDT audit.
ST6978,Identified,edge_rates_escape_rate_FreeParameter,Hundred-round FDT audit.
ST6979,Constructed,edge_rates_escape_rate_Counterexample,Hundred-round FDT audit.
ST6980,Completed,edge_rates_escape_rate_SymmetryAudit,Hundred-round FDT audit.
ST6981,Completed,edge_rates_escape_rate_FDTTest,Hundred-round FDT audit.
ST6982,Classified,edge_rates_escape_rate_StrictStatus,Hundred-round FDT audit.
ST6983,Not established,edge_rates_escape_rate_PhysicalStatus,Hundred-round FDT audit.
ST6984,Installed,edge_rates_escape_rate_FalsificationRule,Hundred-round FDT audit.
ST6985,Round verdict,edge_rates_escape_rate_RoundVerdict,Hundred-round FDT audit.
ST6986,Recommendation,edge_rates_escape_rate_NextDependency,Hundred-round FDT audit.
