program,status,object,boundary
ST4107,Proven,TailEntropy,
ST4108,Assumption,MassNormalization,
ST4109,Assumption,MeanConstraint,
ST4110,Proven,GeometricMaximumEntropy,
ST4111,Proven,TwoMultipliers,
ST4112,Proven,PositiveInfiniteTail,
ST4113,Proven,QuadraticCoefficientFiniteCondition,
ST4114,No-go,ConstraintSourceMissing,
ST4115,Proven,ReferenceMeasure,
ST4116,Proven,RelativeEntropyPrior,
ST4117,Proven,PriorDependence,
ST4118,Proven,ZeroMassBoundary,
ST4119,Boundary,EntropyNotPhysical,
ST4120,Round verdict,RoundVerdict,
ST4121,Recommendation,Next,
