program,status,object,boundary
ST3747,Defined,LocalClass,Quadratic finite/exponential tail.
ST3748,Defined,FractionalClass,Positive power tail alpha=.8.
ST3749,Proven,HeatPropagationLocal,Diffusive infinite support but Gaussian scaling.
ST3750,Proven,HeatPropagationFractional,Stable Levy jumps/nonlocal tails.
ST3751,Conditional,WaveConeLocal,Finite-range wave admits finite speed proxy/bounds.
ST3752,No-go,WaveConeFractional,Fractional wave has divergent low-k speed.
ST3753,Boundary,UnitaryTails,Both unitary classes spread differently.
ST3754,Conditional,LiebRobinsonBoundary,Finite exponential moments needed for exponential cone bounds.
ST3755,Proven,ClockScaling,Local heat/unitary and wave use distinct clocks.
ST3756,Proven,SignedClassRejected,Literal signed tail not positive.
ST3757,No-go,PhysicalCausality,Finite A alone cannot select causal class.
ST3758,Proven,ContinuumFork,Operational predictions differ.
ST3759,No-go,PredictionNoGo,No unique propagation law.
ST3760,Round verdict,RoundSixVerdict,Continuum choice is physically consequential and unsourced.
ST3761,Recommendation,RoundSixRecommendation,Selection principles.
