program,status,object,boundary
ST2157,constructed_exact_517_to12_to1_dimension_reduction_ladder,DimensionReductionLadder,Last step conditional on chosen primitive integral cells.
ST2158,proven_D12_equivariance_and_d1d0_zero_leave_517_dimensional_moduli,EquivarianceNoGo,Exact character theorem.
ST2159,proven_boundary_locality_reduces_to_one_scale_per_twelve_triangle_orbits,LocalityResult,Still nonunique.
ST2160,proven_primitive_integral_cellular_incidence_fixes_d1_up_to_face_orientation_only_after_face_complex_choice,IntegralIncidenceResult,Conditional canonical coboundary.
ST2161,proven_refinement_intertwining_leaves_six_then_at_least_thirteen_vertical_orbit_coefficients_without_integrality,RefinementVerticalNoGo,Growing moduli.
ST2162,proven_d1_row_normalization_and_face_Hodge_star_have_exact_rescaling_gauge_and_leave_Rplus12_physical_quadratic_cone,HodgeRescalingNoGo,Only m c squared observable.
ST2163,proven_no_nonzero_one_form_spectral_prediction_is_invariant_across_current_admissible_Hodge_cone,SpectralPredictionNoGo,"Standard spectrum flat, weighted tunable."
ST2164,proven_pairwise_kernel_and_0form_Dirichlet_data_do_not_contain_an_independent_three_point_face_source,ThreePointSourceNecessity,Any triangle rule is an added function of pair data unless a ternary observable is exported.
ST2165,constructed_intrinsic_three_point_two_form_source_gate,UpdatedTwoFormGate,Targets missing information type rather than another face rule.
ST2166,proven_current_strict_repository_passes_zero_complete_three_point_source_rows,CurrentGateScore,"Existing bispectrum is orientation marker/premise-based, not full face source."
ST2167,selected_highest_value_next_theorem_as_strict_ternary_observable_intake_and_equivariant_d1_source_audit,HighestValueNextTheorem,Can close or kill gauge geometry route.
ST2168,constructed_post_d1_route_ranking,RouteRanking,Strategic estimates.
ST2169,installed_release1107_stop_rules,StopRules,No overpromotion.
ST2170,final_interpretation_d1_is_conditionally_canonical_on_chosen_cells_but_strict_two_form_physics_requires_new_information_type,FinalInterpretation,FIN remains finite Dirichlet spectral framework.
ST2171,six_round_cycle_complete_report_required,CycleSixReportTrigger,Release 11.07.
