program,status,object,boundary
ST2112,constructed_edge_and_face_cochain_pullbacks_for_binary_product_refinement,CochainRefinementMaps,Base edges/faces copied to both fibers; vertical/square coarse components zero.
ST2113,constructed_second_differential_intertwining_equation,ChainIntertwiningEquation,R2 d1_base=d1_fine R1.
ST2114,proven_intertwining_fixes_each_lifted_triangle_row_scale_equal_to_base_orbit_scale,LiftedTriangleCoefficient,For duplicate pullback convention.
ST2115,proven_product_square_rows_annihilate_pulled_back_base_edge_cochains,SquarePullbackZero,Therefore their coefficients are absent from intertwining equations.
ST2116,proven_level1_boundary_local_equivariant_intertwining_family_retains_six_vertical_square_orbit_scales,LevelOneVerticalFamily,Given base d1.
ST2117,fiber_swap_symmetry_relates_copies_but_does_not_fix_square_orbit_scales,FiberSwapEffect,No additional reduction.
ST2118,proven_level2_intertwining_inherits_all_level1_coefficients_on_lifted_faces,LevelTwoInheritedCoefficients,Associative pullback.
ST2119,proven_level2_adds_at_least_seven_new_vertical_edge_type_coefficients,LevelTwoNewVerticalFamily,Same orbit lower bound as Hodge weights.
ST2120,proven_two_level_vertical_d1_moduli_dimension_at_least13_without_integrality,TwoLevelDimensionLowerBound,Six plus seven.
ST2121,primitive_integral_cellular_incidence_sets_each_present_face_row_to_standard_plusminus_boundary,PrimitiveIntegralRepair,Conditional collapse of scales.
ST2122,constructed_canonical_product_cellular_coboundary_given_base_complex_and_refinement_history,ProductCoboundary,All incidence coefficients plusminus one.
ST2123,proven_product_coboundary_is_associative_and_satisfies_d1d0_zero_at_all_levels,Associativity,Cellular chain theorem.
ST2124,proven_refinement_intertwining_alone_does_not_select_vertical_d1_coefficients_or_base_face_complex,RefinementNoUniqueness,Main no-go.
ST2125,round_three_preserves_standard_cellular_d1_only_conditionally_on_integral_cell_structure,RoundThree_Verdict,Strict source open.
ST2126,recommended_ST2127_ST2141,RoundThree_Recommendation,Test positivity/Hodge row-rescaling gauge and spectral consequences.
