program,status,object,boundary
ST1317,strong_numerical_timing_window_audit,TimingWindow_Robustness,Dense sampling within each window.
ST1318,proven_effect_remains_above_0_4111_in_one_percent_time_window_numerically,OnePercentClockWindow,One percent of t=0.6.
ST1319,proven_effect_remains_above_0_408_in_ten_percent_time_window_numerically,TenPercentClockWindow,No other nuisance.
ST1320,constructed_energy_basis_dephasing_alternative,EnergyDephasing_Family,A-sourced Lindblad operator with free rate gamma.
ST1321,proven_single_time_return_can_be_exactly_mimicked_by_dephased_quantum_model_numerically,SingleTime_DephasingMimic,Root in scalar nuisance family.
ST1322,proven_strong_dephasing_limit_uses_degenerate_shell_weight,DephasingAsymptotic,Energy dephasing does not converge to classical uniform return.
ST1323,frozen_four_time_robust_design,MultiTime_Design,Chosen to defeat one-time nuisance matching.
ST1324,strong_numerical_calibrated_composite_separation,CalibratedCompositeFit,Differential evolution; not formal global minimax proof.
ST1325,strong_numerical_wide_clock_scale_can_nearly_mimic_multitime_curve,UnboundedClockScale_MimicRisk,Shows calibration is indispensable.
ST1326,proven_uniform_detection_loss_is_invisible_after_conditioning_on_clicks,UniformLoss_ConditionalBlindness,Survival/no-click channel required.
ST1327,constructed_no_click_record_requirement,NoClick_Record_Necessity,Prevents postselection from hiding loss.
ST1328,proven_uniform_vertex_confusion_shrinks_return_gap_linearly,DetectorUniformNoise_Effect,Toy detector model mixes with uniform distribution.
ST1329,classified_base_robustness_and_nuisance_failure,Robustness_Classification,Model-library boundary explicit.
ST1330,composite_four_time_design_promising_but_not_certified,CompositeVerdict,Requires interval/minimax proof and detector nuisance library.
ST1331,recommended_ST1332_ST1346,RoundFour_Recommendation,"Build fail-closed protocol, validator and synthetic fixtures."
