program,status,object,boundary
ST6642,Declared,falsification_minimality_necessity_ranking_Objective,Fifty-round master audit.
ST6643,Audited,falsification_minimality_necessity_ranking_EvidenceIntake,Fifty-round master audit.
ST6644,Constructed,falsification_minimality_necessity_ranking_TypedCandidate,Fifty-round master audit.
ST6645,Proven or scoped,falsification_minimality_necessity_ranking_Theorem,Fifty-round master audit.
ST6646,Recorded,falsification_minimality_necessity_ranking_ProofIdea,Fifty-round master audit.
ST6647,Retained,falsification_minimality_necessity_ranking_PositiveResult,Fifty-round master audit.
ST6648,Constructed,falsification_minimality_necessity_ranking_Counterexample,Fifty-round master audit.
ST6649,Completed,falsification_minimality_necessity_ranking_SymmetryAudit,Fifty-round master audit.
ST6650,Completed,falsification_minimality_necessity_ranking_VariationalAudit,Fifty-round master audit.
ST6651,Completed,falsification_minimality_necessity_ranking_ProbabilityAudit,Fifty-round master audit.
ST6652,Completed,falsification_minimality_necessity_ranking_DynamicAudit,Fifty-round master audit.
ST6653,Classified,falsification_minimality_necessity_ranking_StrictBoundary,Fifty-round master audit.
ST6654,Not established,falsification_minimality_necessity_ranking_PhysicalBoundary,Fifty-round master audit.
ST6655,Round verdict,falsification_minimality_necessity_ranking_RoundVerdict,Fifty-round master audit.
ST6656,Recommendation,falsification_minimality_necessity_ranking_NextDependency,Fifty-round master audit.
