program,status,object,boundary
ST5037,Classified,rank_reduction_Objective,Declared scope.
ST5038,Audited,rank_reduction_Input,Prior strict/legacy packets.
ST5039,Constructed,rank_reduction,Mathematical type separated.
ST5040,Proven or inherited,rank_reduction_CoreStatement,Within declared class.
ST5041,Recorded,rank_reduction_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5042,Retained,rank_reduction_PositiveContent,No overpromotion.
ST5043,Retained,rank_reduction_Counterexample,Alternative representative or symmetry orbit.
ST5044,Passed boundary,rank_reduction_SymmetryTest,Invariant data do not select free orbit member.
ST5045,Proven boundary,rank_reduction_RemovalTest,Removing extra structure restores ambiguity.
ST5046,Classified,rank_reduction_StrictStatus,Only fiber-invariant content is strict.
ST5047,Not established,rank_reduction_PhysicalStatus,Units/OA/evidence checked separately.
ST5048,Separated,rank_reduction_LegacyStatus,No silent role transfer.
ST5049,Installed,rank_reduction_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5050,Round verdict,rank_reduction_RoundVerdict,Adaptive output.
ST5051,Recommendation,rank_reduction_NextDependency,Next theme follows from this boundary.
