program,status,object,boundary
ST2007,proven_product_cell_counts_through_12_24_48,LevelCounts,Exact enumeration.
ST2008,proven_product_cell_boundary_rank_equals_cycle_rank_at_all_three_levels,LevelBoundaryRanks,Exact GF2.
ST2009,proven_two_fiber_swaps_force_base_face_weights_to_one_quarter_per_level2_copy,AssociativeHorizontalQuartering,Associative horizontal lift.
ST2010,proven_level1_square_weights_split_to_halves_on_level2_copies,OldSquareHalving,"Old vertical measures inherited, not selected."
ST2011,proven_144_new_level2_square_weights_are_coarse_energy_invisible,NewSquareFreedom,One per level1 edge.
ST2012,proven_new_level2_squares_have_at_least_seven_natural_edge_type_orbits,NewSquareOrbitLowerBound,Six base-distance horizontal types plus old-fiber vertical type.
ST2013,proven_two_level_symmetric_vertical_measure_cone_has_at_least_dimension13,TwoLevelVerticalCone,Six old square orbits plus seven new.
ST2014,proven_direct_four_copy_and_iterated_binary_horizontal_weights_agree,DirectVsIteratedHorizontal,Both give kappa/4 under swap symmetry.
ST2015,axis_exchange_symmetry_can_relate_some_vertical_weights_only_if_refinement_axes_and_rates_are_equivalent,AxisSwapBoundary,"q1,q2 generally differ."
ST2016,constructed_coherent_relative_product_cell_functor_across_two_steps,ProductCellCoherence,Lift prior cells and add edge-times-new-interval cells.
ST2017,proven_coarse_energy_compatibility_at_every_step_only_normalizes_inherited_horizontal_weights,EnergyCompatibilityAtAllLevels,New vertical sectors remain kernel directions.
ST2018,proven_positive_vertical_moduli_grow_at_each_nontrivial_refinement,ModuliGrowth,At least one new edge orbit per level.
ST2019,proven_no_finite_sequence_of_coarse_energy_equalities_selects_all_future_vertical_face_weights,NoFiniteUniqueness,Induction on refinement steps.
ST2020,round_two_finds_associative_horizontal_measure_but_unbounded_vertical_nonuniqueness,RoundTwo_Verdict,Main classification.
ST2021,recommended_ST2022_ST2036,RoundTwo_Recommendation,"Test stronger naturality, homogeneity and tensor-product axioms."
