program,status,object,boundary
ST6687,Declared,falsification_minimality_no_replay_rule_Objective,Fifty-round master audit.
ST6688,Audited,falsification_minimality_no_replay_rule_EvidenceIntake,Fifty-round master audit.
ST6689,Constructed,falsification_minimality_no_replay_rule_TypedCandidate,Fifty-round master audit.
ST6690,Proven or scoped,falsification_minimality_no_replay_rule_Theorem,Fifty-round master audit.
ST6691,Recorded,falsification_minimality_no_replay_rule_ProofIdea,Fifty-round master audit.
ST6692,Retained,falsification_minimality_no_replay_rule_PositiveResult,Fifty-round master audit.
ST6693,Constructed,falsification_minimality_no_replay_rule_Counterexample,Fifty-round master audit.
ST6694,Completed,falsification_minimality_no_replay_rule_SymmetryAudit,Fifty-round master audit.
ST6695,Completed,falsification_minimality_no_replay_rule_VariationalAudit,Fifty-round master audit.
ST6696,Completed,falsification_minimality_no_replay_rule_ProbabilityAudit,Fifty-round master audit.
ST6697,Completed,falsification_minimality_no_replay_rule_DynamicAudit,Fifty-round master audit.
ST6698,Classified,falsification_minimality_no_replay_rule_StrictBoundary,Fifty-round master audit.
ST6699,Not established,falsification_minimality_no_replay_rule_PhysicalBoundary,Fifty-round master audit.
ST6700,Round verdict,falsification_minimality_no_replay_rule_RoundVerdict,Fifty-round master audit.
ST6701,Recommendation,falsification_minimality_no_replay_rule_NextDependency,Fifty-round master audit.
