program,status,object,boundary
ST1047,constructed_internal_observer_inclusion,InternalObserver_TypedInclusion,"Operational structure remains an added typed layer, as already required by FIN measurement audits."
ST1048,proven_record_persistence_is_weaker_than_total_persistence,Record_IsInternalPattern,"A record is an encoded correlation, not the whole being."
ST1049,proven_no_internal_post_annihilation_record,TotalAnnihilation_NoPostEventRecord,"Logical/operational no-go, not evidence that annihilation cannot occur."
ST1050,proven_vacuum_is_operationally_distinguishable_from_nothing,VacuumOperationallyDistinct,A physical vacuum requires an observable algebra and state; nothing has neither.
ST1051,proven_coarse_observer_can_miss_surviving_fine_pattern,CoarseObserver_PatternBlindness,Specific coarse statistic is total mass; instrument choice is not strict-generated.
ST1052,proven_local_purity_loss_does_not_imply_global_information_loss,TraceOut_LocalDeath,Subsystem factorization is conditional.
ST1053,proven_dual_channels_answer_distinct_persistence_questions,DualDynamics_SameGeneratorDifferentQuestions,"Both are functional calculi of A, but their state types differ."
ST1054,proven_same_generator_does_not_make_unitary_and_heat_physically_equivalent,UnitaryHeat_NotPhysicalEquivalence,"No Wick rotation, bath, preparation, clock, or measurement bridge is strict-derived."
ST1055,conditional_frequency_clock_does_not_prove_total_time,WaveClock_Conditional,"A periodic internal mode can serve as a relational clock only with a state, phase readout, and monotonic/counting convention."
ST1056,proven_total_state_description_must_include_observer_backreaction,TotalState_ObserverIncluded,Conceptual consistency condition; no complete FIN measurement dynamics is exported.
ST1057,proven_only_pre_event_precursors_are_internally_recordable,NearBoundary_PrecursorOnly,Precursors are model-dependent and cannot certify literal nonexistence afterward.
ST1058,proven_internal_observer_cannot_operationally_compare_with_absence_of_all_observers,SelfMeasurement_Limitation,An epistemic no-go; it does not settle ontology.
ST1059,constructed_operational_annihilation_hierarchy,OperationalAnnihilation_Definitions,Only the first three are internally testable in principle.
ST1060,blocked_no_complete_FIN_operational_total_state,CurrentFIN_OperationalBoundary,"State, clock, preparation, instrument, environment, apparatus, and record remain unclosed."
ST1061,recommended_ST1062_ST1076,RoundFour_Recommendation,Next round attempts to destroy every proposed protection package.
