program,status,object,boundary
ST1647,constructed_parameter_to_weight_to_laplacian_interval_map,KernelParameterMap,Strict functional form.
ST1648,constructed_large_unsourced_parameter_audit_box,LargeAuditBox,"Diagnostic scale, not repository CI."
ST1649,proven_large_box_weight_intervals_positive,LargeWeightIntervals,Outward interval arithmetic.
ST1650,proven_large_box_operator_norm_upper_bound,LargeOperatorBound,Circulant row-sum norm.
ST1651,proven_large_box_keeps_simple_t06_gap_positive_by_Duhamel,LargeBaseGap,Crude bound.
ST1652,large_box_fails_current_global_location_and_Lindblad_composite_sufficient_gates,LargeLocationFailure,"Failure to certify, not counterexample."
ST1653,constructed_small_parameter_box_tuned_below_existing_proof_threshold,CertifiedSmallBox,"Mathematical witness, not physical uncertainty."
ST1654,proven_small_box_operator_norm_upper_bound,SmallOperatorBound,Outward intervals.
ST1655,proven_small_parameter_box_passes_global_location_threshold,SmallLocationPass,Inherited noncirculant/circulant theorem.
ST1656,proven_small_parameter_box_passes_gamma100_composite_sensitivity_gate,SmallLindbladPass,t<=2.
ST1657,proven_both_parameter_boxes_preserve_positive_graph_weights,WeightPositivity,Markov validity.
ST1658,interval_parameter_dependency_makes_bounds_conservative,DependencyOverestimate,Same parameters reused across distances/diagonal.
ST1659,neither_box_has_strict_statistical_or_physical_provenance,ParameterBoxProvenance,No silent CI.
ST1660,symbolic_parameter_propagation_is_constructed_but_only_tiny_box_closes_current_strong_gates,RoundTwo_Verdict,Base discrimination robust on large box.
ST1661,recommended_ST1662_ST1676,RoundTwo_Recommendation,Isolate reduced continuous minimax KKT candidate.
