program,status,object,boundary
ST3822,Loaded,StrictSequence,Six strict weights.
ST3823,Proven,Monotone,Strictly decreasing positive.
ST3824,Computed,FirstDifferences,Positive alternating.
ST3825,Computed,SecondDifferences,Positive.
ST3826,Computed,ThirdDifferences,Positive.
ST3827,Computed,FourthDifferences,Positive.
ST3828,Computed,FifthDifference,Positive.
ST3829,Pass screening,FiniteCompleteMonotonicity,All available alternating differences positive.
ST3830,Computed,MinimumMargin,Smallest finite-difference margin.
ST3831,Warning,NaivePass,Finite difference screen suggests but does not prove extendibility.
ST3832,Target,HausdorffRepresentation,"K(d)=integral x^d dmu, mu>=0."
ST3833,Proven,NecessityOnly,Moment positivity conditions additionally necessary.
ST3834,Boundary,ScreeningBoundary,Truncated sequence tests require Hankel/localizing matrices.
ST3835,Round verdict,RoundOneVerdict,Elementary monotonicity does not decide the positive-mixture question.
ST3836,Recommendation,RoundOneRecommendation,Hankel test.
