program,status,object,boundary
ST897,all_recommended_paths_audited,RecommendedPaths_CompletionAudit,Current scope.
ST898,hard_math_open,HardMath_OpenSet,Current scope.
ST899,no_new_object_passes_intake,NewStrictObject_Audit,Current scope.
ST900,conditional_DNLS_only,NonlinearCandidate_Status,Current scope.
ST901,memory_bridge_incomplete,DynamicBridge_Status,Current scope.
ST902,gravity_frozen,GravityStatus,Current scope.
ST903,gauge_conditional,GaugeStatus,Current scope.
ST904,operational_transfer_only,OperationalStatus,Current scope.
ST905,external_state_change_required,ExternalStateRequirement,Current scope.
ST906,replay_gate_active,ReplayGate,Current scope.
ST907,declared_class_total_no_go_unchanged,CurrentTotalNoGo_Update,Current scope.
ST908,conditional_effective_theory_coherent,ConditionalTheory_Status,Current scope.
ST909,decision_stop_local_source_scans,NextAction_Decision,Current scope.
ST910,blocked_strict_closure,StrictClosure_Gate,Current scope.
ST911,six_round_cycle_complete,CycleStop,Current scope.
