program,status,object,boundary
ST8082,Declared,hierarchy_scale_hierarchy_verdict_Objective,Hundred-round FDT audit.
ST8083,Audited,hierarchy_scale_hierarchy_verdict_PriorEvidence,Hundred-round FDT audit.
ST8084,Constructed,hierarchy_scale_hierarchy_verdict_TypedObject,Hundred-round FDT audit.
ST8085,Proven or scoped,hierarchy_scale_hierarchy_verdict_Theorem,Hundred-round FDT audit.
ST8086,Recorded,hierarchy_scale_hierarchy_verdict_Derivation,Hundred-round FDT audit.
ST8087,Retained,hierarchy_scale_hierarchy_verdict_PositiveContent,Hundred-round FDT audit.
ST8088,Identified,hierarchy_scale_hierarchy_verdict_FreeParameter,Hundred-round FDT audit.
ST8089,Constructed,hierarchy_scale_hierarchy_verdict_Counterexample,Hundred-round FDT audit.
ST8090,Completed,hierarchy_scale_hierarchy_verdict_SymmetryAudit,Hundred-round FDT audit.
ST8091,Completed,hierarchy_scale_hierarchy_verdict_FDTTest,Hundred-round FDT audit.
ST8092,Classified,hierarchy_scale_hierarchy_verdict_StrictStatus,Hundred-round FDT audit.
ST8093,Not established,hierarchy_scale_hierarchy_verdict_PhysicalStatus,Hundred-round FDT audit.
ST8094,Installed,hierarchy_scale_hierarchy_verdict_FalsificationRule,Hundred-round FDT audit.
ST8095,Round verdict,hierarchy_scale_hierarchy_verdict_RoundVerdict,Hundred-round FDT audit.
ST8096,Recommendation,hierarchy_scale_hierarchy_verdict_NextDependency,Hundred-round FDT audit.
