program,status,object,boundary
ST4617,Proven,FreezeFiniteCore,
ST4618,Proven,PublishQuotientTheorem,
ST4619,Proven,OneBeyondSixDatum,
ST4620,Proven,TailVariationalSource,
ST4621,Proven,OperationalProtocol,
ST4622,Proven,ConditionalLocalBranch,
ST4623,Proven,ConditionalFractionalBranch,
ST4624,Proven,NoRetuning,
ST4625,Proven,ComparePredictions,
ST4626,Proven,DimensionlessFirst,
ST4627,Proven,UnitsSeparate,
ST4628,Proven,SelectorSeparate,
ST4629,Proven,StopRule,
ST4630,Round verdict,RoundVerdict,
ST4631,Recommendation,Next,
