program,status,object,boundary
ST1542,constructed_noncirculant_graph_laplacian_operator_norm_class,PerturbationClass,Conditional class.
ST1543,proven_heat_semigroup_Duhamel_contraction_bound,HeatDuhamelBound,"Requires A,B positive semidefinite."
ST1544,proven_unitary_group_Duhamel_bound,UnitaryDuhamelBound,"Self-adjoint A,B."
ST1545,proven_classical_return_probability_perturbation_bound,ClassicalReturnBound,Same vertex effect.
ST1546,proven_quantum_return_probability_perturbation_bound,QuantumReturnBound,Uses |u|+|v|<=2.
ST1547,proven_return_gap_perturbation_bound,GapPerturbationBound,Triangle inequality.
ST1548,proven_base_t06_gap_stays_positive_under_operator_perturbation,BaseTimeRobustGap,Noncirculant class.
ST1549,proven_global_target_location_margin_formula,GlobalLocationMarginFormula,Compares candidate time with every outside time <=10.
ST1550,proven_operator_norm_threshold_for_all_global_maximizers_to_remain_in_target_interval,OperatorNormThreshold,Does not prove uniqueness inside.
ST1551,constructed_entrywise_sufficient_threshold_via_norm_le_12delta,EntrywiseThreshold,Arbitrary symmetric entrywise perturbation bound.
ST1552,proven_epsilon_1e_minus8_retains_large_exclusion_margin,OneEminus8Witness,Explicit witness.
ST1553,proven_previous_rounding_scale_is_far_inside_noncirculant_location_threshold,RoundingScaleWitness,Operator norm witness.
ST1554,noncirculant_bound_localizes_global_maxima_but_does_not_preserve_unique_stationary_root,UniquenessBoundary,Derivative/eigenvector perturbation not certified.
ST1555,Duhamel_lift_does_not_cover_dephasing_generator_sensitivity_or_nonPSD_heat,CompositeDephasingBoundary,Scope boundary.
ST1556,recommended_ST1557_ST1571,RoundOne_Recommendation,Export the newly obtained continuous minimax value certificate under new numbering.
