program,status,object,boundary
ST1497,constructed_common_calibration_polytope,CommonCalibrationPolytope,Common nuisance map applied to both hypotheses.
ST1498,proven_common_preparation_detector_map_is_affine,CommonMapFormula,Binary return channel.
ST1499,proven_common_polytope_preserves_positive_base_gap,CommonGapFactor,Worst factor at upper nuisance corner.
ST1500,proven_common_affine_map_preserves_composite_RSS_certificate_up_to_scale,CommonCompositeRSS,Same common map at all four times.
ST1501,proven_independent_calibration_error_condition,IndependentCalibrationBound,Each hypothesis may have a different map.
ST1502,proven_default_independent_5pct_plus_2pct_budget_not_certified_by_current_residual_bound,IndependentDefaultBudgetFailure,Does not prove actual nonidentifiability.
ST1503,proven_independent_3pct_plus_2pct_example_passes_bound,IndependentSafeBudget,Conservative sufficient condition.
ST1504,proven_known_uniform_loss_does_not_change_click_conditioned_model_gap,KnownLossEfficiencyBox,Attempts remain essential.
ST1505,constructed_attempt_click_vertex_record_chain,AttemptClickAccounting,Fail-closed ordering.
ST1506,constructed_worst_mean_attempt_inflation_for_target_clicks,ExpectedAttemptInflation,"Expectation only, not high-probability guarantee."
ST1507,vertex_dependent_efficiency_or_confusion_requires_matrix_polytope,VertexDependentConfusionBoundary,Scalar certificate does not cover it.
ST1508,constructed_calibration_polytope_hash_freeze,CalibrationArtifact,Reproducibility.
ST1509,common_calibration_robustness_proven_independent_calibration_only_conditionally_bounded,CalibrationStatus,Scope split.
ST1510,calibration_is_an_OA_premise_not_a_strict_FIN_prediction,RoundFour_Verdict,No physical calibration record.
ST1511,recommended_ST1512_ST1526,RoundFour_Recommendation,Transport coarse protocol through exact 12-to-24 refinement.
