program,status,object,boundary
ST8112,Declared,operational_tests_measure_affinity_Objective,Hundred-round FDT audit.
ST8113,Audited,operational_tests_measure_affinity_PriorEvidence,Hundred-round FDT audit.
ST8114,Constructed,operational_tests_measure_affinity_TypedObject,Hundred-round FDT audit.
ST8115,Proven or scoped,operational_tests_measure_affinity_Theorem,Hundred-round FDT audit.
ST8116,Recorded,operational_tests_measure_affinity_Derivation,Hundred-round FDT audit.
ST8117,Retained,operational_tests_measure_affinity_PositiveContent,Hundred-round FDT audit.
ST8118,Identified,operational_tests_measure_affinity_FreeParameter,Hundred-round FDT audit.
ST8119,Constructed,operational_tests_measure_affinity_Counterexample,Hundred-round FDT audit.
ST8120,Completed,operational_tests_measure_affinity_SymmetryAudit,Hundred-round FDT audit.
ST8121,Completed,operational_tests_measure_affinity_FDTTest,Hundred-round FDT audit.
ST8122,Classified,operational_tests_measure_affinity_StrictStatus,Hundred-round FDT audit.
ST8123,Not established,operational_tests_measure_affinity_PhysicalStatus,Hundred-round FDT audit.
ST8124,Installed,operational_tests_measure_affinity_FalsificationRule,Hundred-round FDT audit.
ST8125,Round verdict,operational_tests_measure_affinity_RoundVerdict,Hundred-round FDT audit.
ST8126,Recommendation,operational_tests_measure_affinity_NextDependency,Hundred-round FDT audit.
