program,status,object,boundary
ST5232,Classified,propagation_claims_Objective,Declared scope.
ST5233,Audited,propagation_claims_Input,Prior strict/legacy packets.
ST5234,Constructed,propagation_claims,Mathematical type separated.
ST5235,Proven or inherited,propagation_claims_CoreStatement,Within declared class.
ST5236,Recorded,propagation_claims_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5237,Retained,propagation_claims_PositiveContent,No overpromotion.
ST5238,Retained,propagation_claims_Counterexample,Alternative representative or symmetry orbit.
ST5239,Passed boundary,propagation_claims_SymmetryTest,Invariant data do not select free orbit member.
ST5240,Proven boundary,propagation_claims_RemovalTest,Removing extra structure restores ambiguity.
ST5241,Classified,propagation_claims_StrictStatus,Only fiber-invariant content is strict.
ST5242,Not established,propagation_claims_PhysicalStatus,Units/OA/evidence checked separately.
ST5243,Separated,propagation_claims_LegacyStatus,No silent role transfer.
ST5244,Installed,propagation_claims_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5245,Round verdict,propagation_claims_RoundVerdict,Adaptive output.
ST5246,Recommendation,propagation_claims_NextDependency,Next theme follows from this boundary.
