program,status,object,boundary
ST7572,Declared,fluctuation_dissipation_onsager_matrix_Objective,Hundred-round FDT audit.
ST7573,Audited,fluctuation_dissipation_onsager_matrix_PriorEvidence,Hundred-round FDT audit.
ST7574,Constructed,fluctuation_dissipation_onsager_matrix_TypedObject,Hundred-round FDT audit.
ST7575,Proven or scoped,fluctuation_dissipation_onsager_matrix_Theorem,Hundred-round FDT audit.
ST7576,Recorded,fluctuation_dissipation_onsager_matrix_Derivation,Hundred-round FDT audit.
ST7577,Retained,fluctuation_dissipation_onsager_matrix_PositiveContent,Hundred-round FDT audit.
ST7578,Identified,fluctuation_dissipation_onsager_matrix_FreeParameter,Hundred-round FDT audit.
ST7579,Constructed,fluctuation_dissipation_onsager_matrix_Counterexample,Hundred-round FDT audit.
ST7580,Completed,fluctuation_dissipation_onsager_matrix_SymmetryAudit,Hundred-round FDT audit.
ST7581,Completed,fluctuation_dissipation_onsager_matrix_FDTTest,Hundred-round FDT audit.
ST7582,Classified,fluctuation_dissipation_onsager_matrix_StrictStatus,Hundred-round FDT audit.
ST7583,Not established,fluctuation_dissipation_onsager_matrix_PhysicalStatus,Hundred-round FDT audit.
ST7584,Installed,fluctuation_dissipation_onsager_matrix_FalsificationRule,Hundred-round FDT audit.
ST7585,Round verdict,fluctuation_dissipation_onsager_matrix_RoundVerdict,Hundred-round FDT audit.
ST7586,Recommendation,fluctuation_dissipation_onsager_matrix_NextDependency,Hundred-round FDT audit.
