program,status,object,boundary
ST5967,Declared,dynamic_selection_initial_condition_Objective,Fifty-round master audit.
ST5968,Audited,dynamic_selection_initial_condition_EvidenceIntake,Fifty-round master audit.
ST5969,Constructed,dynamic_selection_initial_condition_TypedCandidate,Fifty-round master audit.
ST5970,Proven or scoped,dynamic_selection_initial_condition_Theorem,Fifty-round master audit.
ST5971,Recorded,dynamic_selection_initial_condition_ProofIdea,Fifty-round master audit.
ST5972,Retained,dynamic_selection_initial_condition_PositiveResult,Fifty-round master audit.
ST5973,Constructed,dynamic_selection_initial_condition_Counterexample,Fifty-round master audit.
ST5974,Completed,dynamic_selection_initial_condition_SymmetryAudit,Fifty-round master audit.
ST5975,Completed,dynamic_selection_initial_condition_VariationalAudit,Fifty-round master audit.
ST5976,Completed,dynamic_selection_initial_condition_ProbabilityAudit,Fifty-round master audit.
ST5977,Completed,dynamic_selection_initial_condition_DynamicAudit,Fifty-round master audit.
ST5978,Classified,dynamic_selection_initial_condition_StrictBoundary,Fifty-round master audit.
ST5979,Not established,dynamic_selection_initial_condition_PhysicalBoundary,Fifty-round master audit.
ST5980,Round verdict,dynamic_selection_initial_condition_RoundVerdict,Fifty-round master audit.
ST5981,Recommendation,dynamic_selection_initial_condition_NextDependency,Fifty-round master audit.
