program,status,object,boundary
ST5862,Declared,dynamic_selection_fixed_subspace_Objective,Fifty-round master audit.
ST5863,Audited,dynamic_selection_fixed_subspace_EvidenceIntake,Fifty-round master audit.
ST5864,Constructed,dynamic_selection_fixed_subspace_TypedCandidate,Fifty-round master audit.
ST5865,Proven or scoped,dynamic_selection_fixed_subspace_Theorem,Fifty-round master audit.
ST5866,Recorded,dynamic_selection_fixed_subspace_ProofIdea,Fifty-round master audit.
ST5867,Retained,dynamic_selection_fixed_subspace_PositiveResult,Fifty-round master audit.
ST5868,Constructed,dynamic_selection_fixed_subspace_Counterexample,Fifty-round master audit.
ST5869,Completed,dynamic_selection_fixed_subspace_SymmetryAudit,Fifty-round master audit.
ST5870,Completed,dynamic_selection_fixed_subspace_VariationalAudit,Fifty-round master audit.
ST5871,Completed,dynamic_selection_fixed_subspace_ProbabilityAudit,Fifty-round master audit.
ST5872,Completed,dynamic_selection_fixed_subspace_DynamicAudit,Fifty-round master audit.
ST5873,Classified,dynamic_selection_fixed_subspace_StrictBoundary,Fifty-round master audit.
ST5874,Not established,dynamic_selection_fixed_subspace_PhysicalBoundary,Fifty-round master audit.
ST5875,Round verdict,dynamic_selection_fixed_subspace_RoundVerdict,Fifty-round master audit.
ST5876,Recommendation,dynamic_selection_fixed_subspace_NextDependency,Fifty-round master audit.
