program,status,object,boundary
ST1887,constructed_direct_gauge_source_action_attempt_ledger,GaugeAttemptLedger,Immediate construction and falsification.
ST1888,scored_decisive_gate_as_partial_progress_but_zero_complete_strict_rows,PartialGateScore,Conditional subrows do not count as strict pass.
ST1889,proven_minimal_conditional_gauge_matter_action_repairs_prior_seagull_and_variation_defects,GaugeMatterPositiveResult,Once local U1 complex scalar and links are chosen.
ST1890,proven_A_does_not_select_gauge_group_charge_complexification_or_connection_state,UniquenessNoGo,No unique physics.
ST1891,proven_complete_support_does_not_select_unique_2complex_face_measure_or_Maxwell_action,CurvatureTopologyNoGo,K12 clique vs band choices.
ST1892,proven_exact_refinement_transport_does_not_select_q_locality_dimension_or_continuum,RefinementContinuumNoGo,Moduli grow.
ST1893,proven_incidence_Dirac_does_not_automatically_supply_chiral_fermion_SM_or_gravity_data,FermionGravityNoGo,56 zero modes and representation gaps.
ST1894,constructed_updated_gauge_source_action_gate,UpdatedDecisiveGate,All seven strict rows open.
ST1895,constructed_post_attempt_route_ranking,RouteRanking,Strategic estimates only.
ST1896,selected_highest_value_next_theorem_as_canonical_cell_complex_face_measure_or_no_go_from_refinement_data,HighestValueNextTheorem,This decides whether gauge field dynamics can be strict-sourced.
ST1897,constructed_immediate_falsification_order_for_cell_complex_candidate,FalsificationOrder,Stop early.
ST1898,strict_core_remains_finite_Dirichlet_geometry_conditional_gauge_model_must_be_labelled,StrictConditionalBoundary,No new physics by assumption.
ST1899,final_interpretation_direct_gauge_completion_is_best_constructive_bridge_but_not_unique_or_physical_without_cell_complex_and_sources,FinalInterpretation,Survives all six rounds.
ST1900,installed_release1104_stop_rules,StopRules,Prevent replay/promotion.
ST1901,six_round_cycle_complete_report_required,CycleSixReportTrigger,Release 11.04.
