program,status,object,boundary
ST5172,Classified,bayesian_section_Objective,Declared scope.
ST5173,Audited,bayesian_section_Input,Prior strict/legacy packets.
ST5174,Constructed,bayesian_section,Mathematical type separated.
ST5175,Proven or inherited,bayesian_section_CoreStatement,Within declared class.
ST5176,Recorded,bayesian_section_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5177,Retained,bayesian_section_PositiveContent,No overpromotion.
ST5178,Retained,bayesian_section_Counterexample,Alternative representative or symmetry orbit.
ST5179,Passed boundary,bayesian_section_SymmetryTest,Invariant data do not select free orbit member.
ST5180,Proven boundary,bayesian_section_RemovalTest,Removing extra structure restores ambiguity.
ST5181,Classified,bayesian_section_StrictStatus,Only fiber-invariant content is strict.
ST5182,Not established,bayesian_section_PhysicalStatus,Units/OA/evidence checked separately.
ST5183,Separated,bayesian_section_LegacyStatus,No silent role transfer.
ST5184,Installed,bayesian_section_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5185,Round verdict,bayesian_section_RoundVerdict,Adaptive output.
ST5186,Recommendation,bayesian_section_NextDependency,Next theme follows from this boundary.
