program,status,object,boundary
ST852,constructed_dynamic_memory_bridge_type,MemoryBridge_Type,No instance.
ST853,proven_Stieltjes_complete_monotonicity,Stieltjes_Positivity,Positive hidden block required.
ST854,proven_static_Schur_limit,StaticLimit_Schur,Does not match strict automatically.
ST855,legacy_phase_can_be_input_conditionally,LegacyPhase_Input,Phase source not derived.
ST856,strict_attenuation_requires_new_memory_measure,StrictAttenuation_Target,No measure found.
ST857,proven_positive_measure_insufficient_for_signed_profile,SignedResource_Necessity,Signed hidden/resource needed.
ST858,crosscarrier_test_not_passed,CrossCarrier_Naturality,No C16/C24 prediction.
ST859,target_independence_failed_without_source_measure,TargetIndependence_Gate,Target interpolation rejected.
ST860,proven_inverse_realization_nonunique,InverseRealization_Nonuniqueness,Minimality criterion needed.
ST861,hidden_dimension_lower_bound_open,MinimalHiddenDimension,Rank/moment realization needed.
ST862,constructed_adaptive_memory_flow,AdaptiveMemoryFlow,Integrability/passivity open.
ST863,role_transfer_forbidden,BridgeRoleTransfer_Stop,Bridge not complete.
ST864,candidate_matrix_zero_accepted,CandidateAcceptance_Matrix,No row meets provenance+transfer.
ST865,blocked_no_dynamic_bridge_closure,StrictBridge_Gate,Need measure/source/transfer.
ST866,blocked_no_evidence,Evidence_Gate,Round three local.
