program,status,object,boundary
ST4722,Classified,face_complex_Objective,Declared scope.
ST4723,Audited,face_complex_Input,Prior strict/legacy packets.
ST4724,Constructed,face_complex,Mathematical type separated.
ST4725,Proven or inherited,face_complex_CoreStatement,Within declared class.
ST4726,Recorded,face_complex_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST4727,Retained,face_complex_PositiveContent,No overpromotion.
ST4728,Retained,face_complex_Counterexample,Alternative representative or symmetry orbit.
ST4729,Passed boundary,face_complex_SymmetryTest,Invariant data do not select free orbit member.
ST4730,Proven boundary,face_complex_RemovalTest,Removing extra structure restores ambiguity.
ST4731,Classified,face_complex_StrictStatus,Only fiber-invariant content is strict.
ST4732,Not established,face_complex_PhysicalStatus,Units/OA/evidence checked separately.
ST4733,Separated,face_complex_LegacyStatus,No silent role transfer.
ST4734,Installed,face_complex_FalsificationRule,Reject claim if it varies in the declared fiber.
ST4735,Round verdict,face_complex_RoundVerdict,Adaptive output.
ST4736,Recommendation,face_complex_NextDependency,Next theme follows from this boundary.
