program,status,object,boundary
ST1872,constructed_naive_symmetric_vertex_Dirac_candidate_from_sqrt_weights,VertexDiracCandidate,Its square is not A.
ST1873,proven_no_nontrivial_vertex_diagonal_plusminus_grading_anticommutes_with_full_support_Dirac,VertexDiagonalGradingNoGo,Every triangle forces contradiction gamma_j=-gamma_i.
ST1874,constructed_incidence_doubled_Dirac_with_square_containing_A,IncidenceDoubledDirac,Finite first-order complex.
ST1875,proven_doubled_grading_anticommutes_exactly,EvenGrading,Algebraic block form.
ST1876,proven_nonzero_doubled_Dirac_spectrum_is_plusminus_sqrt_of_nonzero_A_spectrum,DoubledSpectrum,Singular-value theorem.
ST1877,proven_doubled_incidence_Dirac_has_56_zero_modes,LargeZeroModeSector,One vertex constant plus 55 edge-cycle modes.
ST1878,proven_incidence_index_equals_graph_Euler_characteristic_minus54,EulerIndex,Not physical generation index.
ST1879,proven_vertex_function_algebra_has_no_unique_representation_on_unoriented_edge_Hilbert_space,EdgeAlgebraRepresentationAmbiguity,"Source,target,average or doubled oriented edges differ."
ST1880,blocked_no_real_structure_first_order_condition_or_orientation_cycle_for_full_spectral_triple,RealityFirstOrderBoundary,Even complex alone insufficient.
ST1881,inner_fluctuation_gauge_fields_require_chosen_algebra_representation_and_reality_data,InnerFluctuationBoundary,Not generated by A alone.
ST1882,proven_spectral_action_requires_cutoff_function_scale_and_fermion_representation_beyond_incidence_Dirac,SpectralActionInputs,Additional inputs.
ST1883,gauge_kinetic_term_still_requires_2_complex_or_spectral_triple_completion,GaugeKineticBoundary,Doubled incidence does not select plaquette weights.
ST1884,blocked_no_3plus1_spin_structure_Lorentz_signature_metric_tensor_or_diffeomorphism_action,GravityLorentzBoundary,Finite graph data.
ST1885,round_five_identifies_incidence_Dirac_as_canonical_conditional_square_root_but_falsifies_automatic_chiral_SM_gravity_content,RoundFive_Verdict,Scope.
ST1886,recommended_ST1887_ST1901,RoundFive_Recommendation,Update decisive gate and rank routes after gauge-action attempt.
