program,status,object,boundary
ST4242,Proven,SpectralAction,
ST4243,Proven,TraceFunctional,
ST4244,Proven,TailEigenvalues,
ST4245,Proven,CutoffFunction,
ST4246,Proven,CutoffScale,
ST4247,Proven,TailPenaltyInduced,
ST4248,Proven,DifferentF,
ST4249,Proven,DifferentMinimizers,
ST4250,Proven,RenormalizedCoefficients,
ST4251,Proven,Counterterms,
ST4252,Proven,FiniteAInsufficient,
ST4253,Proven,ActionNotSource,
ST4254,No-go,SpectralActionNoSelector,
ST4255,Round verdict,RoundVerdict,
ST4256,Recommendation,Next,
