program,status,object,boundary
ST4452,Proven,ComputableSections,
ST4453,Proven,ZeroTailComputable,
ST4454,Proven,FormulaTailComputable,
ST4455,Proven,ManyPrograms,
ST4456,Proven,KolmogorovComplexity,
ST4457,Proven,MachineDependence,
ST4458,Proven,MDLNoiseModel,
ST4459,Proven,SolomonoffPrior,
ST4460,Proven,Uncomputability,
ST4461,Proven,FiniteDescription,
ST4462,Proven,SimpleCompetingModels,
ST4463,Proven,ComplexityNoPhysics,
ST4464,Proven,ComputationBoundary,
ST4465,Round verdict,RoundVerdict,
ST4466,Recommendation,Next,
