program,status,object,boundary
ST3342,Constructed,TreeVertices,Depth N full binary tree.
ST3343,Defined,EdgeConductanceFamily,c_l=rho^l.
ST3344,Defined,DirichletEnergy,E=1/2 sum c_e(df)^2.
ST3345,Proven,Positivity,L_rho positive semidefinite.
ST3346,Proven,ConstantKernel,Connected tree has one zero mode.
ST3347,Proven,SameCantorBoundary,All rho>0 share boundary topology.
ST3348,Proven,SameBernoulliMeasure,Uniform branch measure independent of rho.
ST3349,Computed,SpectralWitness,"rho=.5,1,2."
ST3350,Proven counterexample,SpectralVariation,Same metric/measure can have different spectra.
ST3351,Computed,GapVariation,Gaps differ by >14x.
ST3352,Computed,HighModeVariation,Maximum eigenvalues differ by >100x.
ST3353,No-go,EnergyModulus,rho is independent energy modulus.
ST3354,Proven,TopologyDynamicsSplit,Topology+measure do not determine dynamics.
ST3355,Round verdict,RoundOneVerdict,Cantor geometry admits a family of Dirichlet forms.
ST3356,Recommendation,RoundOneRecommendation,Test scale axioms.
