program,status,object,boundary
ST777,constructed_refinement_category,LayerRefinement_Category,Category supplied.
ST778,proven_no_natural_speed_section,SpeedFiber_NoNaturalSection,Locality law can restrict category.
ST779,proven_conditional_zero_section_on_local_subcategory,LocalSubcategory_ZeroSection,Subcategory is new premise.
ST780,proven_no_dimension_section,DimensionFiber_NoSection,Fine topology can break.
ST781,proven_no_gauge_complex_section,GaugeComplexFiber_NoSection,Cell data can break.
ST782,proven_two_clock_grading,ClockGrading_TwoComponents,Clock maps supplied.
ST783,proven_calibration_principal_torsor,Calibration_PrincipalTorsor,Anchor absent.
ST784,proven_orientation_Z2_torsor,Orientation_Z2_Torsor,QW-2191 open.
ST785,constructed_operational_record_fibration,Operational_Record_Fibration,Custody external.
ST786,proven_independent_fiber_product,IndependentFiber_Product,Could be coupled by new theorem.
ST787,refuted_single_missing_object_on_current_structure,SingleMissingObject_Hypothesis_Test,A richer coupled object remains possible.
ST788,constructed_conditional_section_package,ConditionalSection_Package,Not strict.
ST789,categorical_fixedpoint_not_exported,CategoricalFixedPoint_Audit,New endofunctor/law required.
ST790,blocked_strict_categorical_closure,StrictClosure_Gate,No natural global section.
ST791,blocked_no_evidence,Evidence_Gate,Round four local.
