program,status,object,boundary
ST5292,Classified,field_content_Objective,Declared scope.
ST5293,Audited,field_content_Input,Prior strict/legacy packets.
ST5294,Constructed,field_content,Mathematical type separated.
ST5295,Proven or inherited,field_content_CoreStatement,Within declared class.
ST5296,Recorded,field_content_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5297,Retained,field_content_PositiveContent,No overpromotion.
ST5298,Retained,field_content_Counterexample,Alternative representative or symmetry orbit.
ST5299,Passed boundary,field_content_SymmetryTest,Invariant data do not select free orbit member.
ST5300,Proven boundary,field_content_RemovalTest,Removing extra structure restores ambiguity.
ST5301,Classified,field_content_StrictStatus,Only fiber-invariant content is strict.
ST5302,Not established,field_content_PhysicalStatus,Units/OA/evidence checked separately.
ST5303,Separated,field_content_LegacyStatus,No silent role transfer.
ST5304,Installed,field_content_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5305,Round verdict,field_content_RoundVerdict,Adaptive output.
ST5306,Recommendation,field_content_NextDependency,Next theme follows from this boundary.
