program,status,object,boundary
ST5247,Classified,dimension_claims_Objective,Declared scope.
ST5248,Audited,dimension_claims_Input,Prior strict/legacy packets.
ST5249,Constructed,dimension_claims,Mathematical type separated.
ST5250,Proven or inherited,dimension_claims_CoreStatement,Within declared class.
ST5251,Recorded,dimension_claims_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5252,Retained,dimension_claims_PositiveContent,No overpromotion.
ST5253,Retained,dimension_claims_Counterexample,Alternative representative or symmetry orbit.
ST5254,Passed boundary,dimension_claims_SymmetryTest,Invariant data do not select free orbit member.
ST5255,Proven boundary,dimension_claims_RemovalTest,Removing extra structure restores ambiguity.
ST5256,Classified,dimension_claims_StrictStatus,Only fiber-invariant content is strict.
ST5257,Not established,dimension_claims_PhysicalStatus,Units/OA/evidence checked separately.
ST5258,Separated,dimension_claims_LegacyStatus,No silent role transfer.
ST5259,Installed,dimension_claims_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5260,Round verdict,dimension_claims_RoundVerdict,Adaptive output.
ST5261,Recommendation,dimension_claims_NextDependency,Next theme follows from this boundary.
