program,status,object,boundary
ST5082,Classified,finite_orbit_measure_Objective,Declared scope.
ST5083,Audited,finite_orbit_measure_Input,Prior strict/legacy packets.
ST5084,Constructed,finite_orbit_measure,Mathematical type separated.
ST5085,Proven or inherited,finite_orbit_measure_CoreStatement,Within declared class.
ST5086,Recorded,finite_orbit_measure_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5087,Retained,finite_orbit_measure_PositiveContent,No overpromotion.
ST5088,Retained,finite_orbit_measure_Counterexample,Alternative representative or symmetry orbit.
ST5089,Passed boundary,finite_orbit_measure_SymmetryTest,Invariant data do not select free orbit member.
ST5090,Proven boundary,finite_orbit_measure_RemovalTest,Removing extra structure restores ambiguity.
ST5091,Classified,finite_orbit_measure_StrictStatus,Only fiber-invariant content is strict.
ST5092,Not established,finite_orbit_measure_PhysicalStatus,Units/OA/evidence checked separately.
ST5093,Separated,finite_orbit_measure_LegacyStatus,No silent role transfer.
ST5094,Installed,finite_orbit_measure_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5095,Round verdict,finite_orbit_measure_RoundVerdict,Adaptive output.
ST5096,Recommendation,finite_orbit_measure_NextDependency,Next theme follows from this boundary.
