program,status,object,boundary
ST792,constructed_joint_action_ansatz,JointAction_SectionAnsatz,Potential unsourced.
ST793,proven_arbitrary_target_potential_counterexample,ArbitraryTarget_PotentialCounterexample,Restrict potential class.
ST794,proven_conditional_convex_uniqueness,ConvexJointAction_Uniqueness,Coefficients/convex domain supplied.
ST795,proven_bootstrap_fixedpoint_multiplicity,Bootstrap_FixedPointMultiplicity,Contraction could select.
ST796,proven_selfconsistency_not_provenance,SelfConsistency_NotSource,Need source/naturality.
ST797,proven_Bayesian_section_prior_dependence,BayesianPrior_SectionDependence,Empirical likelihood may dominate.
ST798,proven_information_geometry_fiber_degeneracy,InformationGeometry_SelectorAudit,Fine Fisher data can help.
ST799,conditional_resource_theory_bridge,ResourceTheory_BridgeAudit,Free operations/order supplied.
ST800,proven_joint_fiber_nonidentifiability_coarse,CoupledFiber_Identifiability,Fine records can identify.
ST801,constructed_predictive_compression_criterion,PredictiveCompression_Criterion,Requires unseen layers.
ST802,proven_coupled_model_assumption_necessity,AssumptionRemoval_CoupledModel,Relative architecture.
ST803,one_object_hypothesis_conditionally_rehabilitated,OneObject_Rehabilitation_Conditions,No candidate exists.
ST804,joint_section_lane_method_gated,JointSection_MethodGate,Need formula-level object.
ST805,blocked_no_strict_joint_closure,StrictClosure_Gate,No coupled source.
ST806,blocked_no_evidence,Evidence_Gate,Round five local.
