program,status,object,boundary
ST1827,proven_same_Dirichlet_weights_admit_many_compact_gauge_groups_and_unitary_representations,GaugeGroupAlternatives,A does not select U1.
ST1828,proven_integer_U1_charge_family_has_same_trivial_connection_Dirichlet_action,ChargeFamily,Use U_ij^q.
ST1829,proven_A_only_encodes_flat_connection_point_not_a_unique_link_configuration,TrivialConnectionDegeneracy,All gauge/pure-holonomy sectors absent at U=1.
ST1830,proven_real_Dirichlet_form_does_not_force_complex_state_space_or_local_phase_symmetry,ComplexificationPremise,Classical real model remains exact.
ST1831,proven_first_order_factorization_A_DstarD_is_nonunique_under_edge_space_unitaries,OrthogonalFactorizationFreedom,D -> O D preserves A.
ST1832,proven_one_edge_per_nonzero_pair_plus_support_locality_reduces_factorization_to_orientation_phase_conventions,EdgeLocalityRestriction,Additional locality axiom.
ST1833,proven_strict_A_support_graph_is_complete_K12,SupportGraphCanonicity,All offdiagonal weights nonzero.
ST1834,blocked_no_strict_law_for_nontrivial_link_phases_or_holonomy_state,ConnectionSourceAbsence,Connection remains new field/state.
ST1835,proven_radial_gauge_invariant_mass_and_potential_coefficients_remain_arbitrary,MatterPotentialFreedom,"Gauge symmetry constrains form, not values."
ST1836,constructed_nonAbelian_link_action_with_same_weights,NonAbelianExtension,Replace phases by unitary matrices and scalar by representation vector.
ST1837,constructed_discrete_ZN_link_completion_with_same_flat_limit,DiscreteGroupExtension,Continuous gauge group not forced.
ST1838,proven_local_gauge_principle_is_an_added_structural_postulate_not_output_of_A,GaugePrinciplePremise,"It is mathematically natural, not strict-derived."
ST1839,identified_conditional_uniqueness_only_after_choosing_complex_scalar_local_U1_charge_and_edge_locality,ConditionalUniquenessBoundary,Then covariant difference is minimal up to conventions.
ST1840,round_two_falsifies_gauge_completion_as_unique_physics_but_preserves_it_as_minimal_conditional_repair,RoundTwo_Verdict,Passes gauge/action rows conditionally.
ST1841,recommended_ST1842_ST1856,RoundTwo_Recommendation,Test whether A supplies canonical curvature/plaquettes and local gauge dynamics.
