program,status,object,boundary
ST4497,Proven,ExperimentFamily,
ST4498,Proven,CoarseEffects,
ST4499,Proven,SameRecords,
ST4500,Proven,BlackwellEquivalence,
ST4501,Proven,FineInstrument,
ST4502,Proven,TailResolvingEffect,
ST4503,Proven,NoCoarseDiscrimination,
ST4504,Proven,MinimaxRisk,
ST4505,Proven,PriorDependence,
ST4506,Proven,ExperimentalExtension,
ST4507,Proven,OperationalQuotient,
ST4508,Proven,PhysicalCarrierBoundary,
ST4509,Proven,RecordNoGo,
ST4510,Round verdict,RoundVerdict,
ST4511,Recommendation,Next,
