program,status,object,boundary
ST4362,Proven,TailGroup,
ST4363,Proven,FreeAction,
ST4364,Proven,TransitiveFibers,
ST4365,Proven,BaseTrivialAction,
ST4366,Proven,SectionDefinition,
ST4367,Proven,EquivarianceDemand,
ST4368,Proven,Contradiction,
ST4369,Theorem,NoNaturalSection,
ST4370,Proven,ZeroTailSection,
ST4371,Proven,ZeroSectionBreaksSymmetry,
ST4372,Proven,RegularizedSection,
ST4373,Proven,PriorBreaksSymmetry,
ST4374,Proven,SelectorResource,
ST4375,Round verdict,RoundVerdict,
ST4376,Recommendation,Next,
