program,status,object,boundary
ST597,proven_exact_refinement_speed_fiber,Exact_Dyadic_Refinement_Speed_Fiber,"Formal fine speed is a symbol coefficient, not physical c. The family itself is supplied and no q is strict-selected."
ST598,proven_coarse_observer_fine_speed_blindness,Coarse_Observer_FineSpeed_Blindness,"A child-resolving instrument can identify q; the theorem is context-relative, not ontological invisibility."
ST599,proven_antipodal_rate_speed_scaling_trichotomy,Antipodal_Rate_Scaling_Trichotomy,"The N^-2 law is a necessary scaling for this dyadic family, not a strict derivation of q_N or physical speed."
ST600,proven_conditional_trace_law_speed_selection,TraceDensity_Conditional_Speed_Selection,The trace-density law is an extra refinement axiom; selection by an added law is not emergence from A12.
ST601,proven_unlabelled_fiber_sector_modulus_and_coarse_blindness,UnlabelledFiber_VerticalSector_Modulus,The vertical modulus is not the same as physical speed; it demonstrates a second unsourced fine-sector law.
ST602,proven_fine_instrument_antipodal_rate_tomography,FineInstrument_AntipodalRate_Tomography,The child preparation/effect and clock are operational inputs; no laboratory realization is supplied.
ST603,proven_refinement_calibration_compensation_torsor,LayerSpeed_Cocycle_with_Refinement_Modulus,Constant observed c can be maintained by infinitely many compensating q_N and calibration sequences.
ST604,computed_refinement_modulus_locality_cost,AntipodalRate_Locality_Cost,The proxy is single-particle and finite-volume; no Lorentz cone follows.
ST605,proven_canonical_refinement_speed_no_go_for_current_axioms,Canonical_Refinement_and_Speed_NoGo,"A new scale law, locality principle, fine record, or source theorem can leave this no-go class."
ST606,first_transition_remains_open,FirstTransition_Admission_Gate,Propagation/refinement results do not close the variational interior multilevel orbit problem.
ST607,characteristic_zero_algebra_remains_method_gated,CharacteristicZero_Algebra_Gate,No direct CRT/random combination replay is admitted.
ST608,predictor_chart_obligation_identified,IR_PredictorChart_Obligation,No new IR interval theorem is claimed.
ST609,proven_dual_dynamics_speed_semantics_separation,DualDynamics_Speed_Semantics_Audit,"Dual functional calculus does not supply a spatial embedding, wave clock, or light cone."
ST610,blocked_no_physical_speed_or_source_closure,PhysicalSpeed_Source_Selector_Gate,"No bridge/role transfer, SM/GR, L_total, apparatus, or ToE closure."
ST611,blocked_no_independent_empirical_evidence,Independent_Evidence_Gate,Round four is local analytic/computational work.
