program,status,object,boundary
ST1737,proven_finite_nonzero_diagonal_completion_is_automatic_and_unique,FiniteDiagonalCompletionTheorem,Linear algebra theorem.
ST1738,proven_legacy_kernel_nonzero_on_integer_Z12_distance_domain,Z12NonzeroDomain,Matches repository congruence proof.
ST1739,replayed_APD_finite_diagonal_multiplier,APDFiniteValues,Exact target ratio numerically.
ST1740,proven_APD_multiplier_is_sign_indefinite_on_Z12,APDSignNoGo,Cannot be a positive diagonal channel/measure.
ST1741,proven_continuum_legacy_zero_family,APDContinuumZeroSet,Real d.
ST1742,proven_APD_poles_are_nonremovable_at_first_continuum_legacy_zeros,NonremovablePoleTheorem,Strict numerator nonzero.
ST1743,proven_APD_is_analytic_only_as_local_germ_around_dref1_before_nearest_pole,LocalGermRadius,Other complex singularities may reduce radius further.
ST1744,proven_completed_moment_equality_follows_definitionally_from_local_identity_KL_times_ratio_equals_KS,MomentTransportTautology,No independent source for Q.
ST1745,proven_no_positive_multiplier_maps_legacy_Z12_values_to_strict_values,PositiveMultiplierNoGo,Sign ratios include both signs.
ST1746,proven_no_finite_continuous_global_multiplicative_completion_on_real_domain_containing_legacy_zero,BoundedGlobalMultiplierNoGo,"At a zero, LQ=0 but S!=0."
ST1747,constructed_regular_additive_completion_but_it_imports_entire_target_difference,AdditiveRepairBoundary,Not a derivation.
ST1748,proven_nonlocal_linear_maps_sending_one_finite_vector_to_target_are_infinitely_nonunique,NonlocalMapNonuniqueness,One input-output pair cannot identify an operator.
ST1749,reclassified_P2363_as_finite_and_local_germ_transport_not_global_bridge_source,APDClaimReclassification,Preserves its stated nonzero-domain scope.
ST1750,round_two_falsifies_APD_as_nontrivial_global_physical_completion_operator,RoundTwo_Verdict,Local bookkeeping remains correct.
ST1751,recommended_ST1752_ST1766,RoundTwo_Recommendation,Return to action: derive literal Euler-Lagrange rows and test minimal gauge repairs.
