program,status,object,boundary
ST4557,Proven,FiniteInformationObject,
ST4558,Proven,CarrierData,
ST4559,Proven,OperationalClass,
ST4560,Proven,SpectrumInsufficient,
ST4561,Proven,ProjectorsNeeded,
ST4562,Proven,MeasurementsNeeded,
ST4563,Proven,TailInformationMissing,
ST4564,Proven,CompressionClaim,
ST4565,Proven,AlgorithmicLawNeeded,
ST4566,Proven,SelfSimilarityFamily,
ST4567,Proven,NoFiniteEncodingArbitraryTail,
ST4568,Proven,InformationPhysicalBoundary,
ST4569,Proven,DeepInterpretation,
ST4570,Round verdict,RoundVerdict,
ST4571,Recommendation,Next,
