program,status,object,boundary
ST1377,constructed_closed_composite_nuisance_box,CompositeBoxDefinition,Energy-dephasing family only.
ST1378,proven_outward_classical_target_intervals,FourTimeTargetIntervals,Frozen decimal spectrum.
ST1379,constructed_complete_rectangular_partition,AlphaGammaPartition,Exact decimal endpoints.
ST1380,proven_each_cell_has_outward_RSS_lower_bound,PerCellRSSLowerBound,Sum of interval squared-residual lower bounds.
ST1381,proven_global_positive_RSS_lower_bound_on_declared_box,GlobalRSSLBound,Finite complete cover.
ST1382,identified_weakest_partition_cell,WorstLowerCell,A cover artifact need not contain exact minimizer.
ST1383,proven_point_candidate_RSS_upper_bound,PointCandidateUpperBound,Does not prove optimizer location.
ST1384,proven_four_time_classical_curve_not_reproducible_by_declared_dephased_quantum_box,CompositeIdentifiabilityTheorem,Frozen decimal model theorem.
ST1385,proven_at_least_one_time_has_absolute_residual_lower_bound,AtLeastOneTimeResidualBound,Pigeonhole from four squared residuals.
ST1386,clock_band_is_a_paid_premise_not_strict_CA_value,ClockBandNecessity,Certificate fails to address wide alpha torsor.
ST1387,dephasing_band_0_100_is_complete_only_for_declared_family,DephasingBandCoverage,Other Lindblad/noise laws absent.
ST1388,constructed_deterministic_partition_replay,PartitionReplayDeterminism,No stochastic optimizer.
ST1389,certificate_is_interval_grade_for_frozen_decimals_and_box_not_physical_universality,CertificateScope,No claim inflation.
ST1390,upgraded_four_time_composite_separation_from_strong_numerical_to_positive_interval_lower_bound,RoundTwo_Verdict,Major local closure.
ST1391,recommended_ST1392_ST1406,RoundTwo_Recommendation,"Add preparation, detector confusion and loss boxes."
