program,status,object,boundary
ST1932,proven_refined_K12_square_K2_support_counts,RefinedSupportCounts,q>0 generic.
ST1933,proven_refined_one_skeleton_cycle_rank121,RefinedCycleRank,Connected product graph.
ST1934,proven_refined_flag_complex_has_440_triangle_cliques,RefinedTriangleCount,Two K12 layers only.
ST1935,proven_refined_triangle_boundary_rank110_over_GF2,TriangleBoundaryRank,Exact bit elimination.
ST1936,proven_refined_flag_complex_has_H1_dimension11,FlagRefinedH1,Cycle rank minus triangle rank.
ST1937,proven_product_refinement_supplies_66_canonical_base_edge_times_interval_squares,ProductSquareCount,Given typed product map.
ST1938,proven_square_boundary_family_has_rank66_but_only11_new_directions_mod_triangles,SquareBoundaryRank,Exact GF2.
ST1939,proven_triangles_plus_product_squares_span_full_cycle_space,ProductBoundaryRank,Exact GF2.
ST1940,proven_product_cell_complex_kills_refined_H1,ProductH1Closure,Given all lifted base triangles and squares.
ST1941,proven_flag_of_support_is_not_refinement_product_functorial,FlagProductConflict,Base flag H1=0 but refined flag H1=11; product cells need nonclique squares.
ST1942,proven_every_base_natural_face_set_lifts_to_two_layers_so_refinement_does_not_select_among_base_candidates,LiftedBaseFaceFreedom,Initial ambiguity inherited.
ST1943,proven_product_squares_form_six_D12_distance_orbits_and_retain_positive_weight_cone,SquareOrbitWeights,One square orbit per cyclic distance.
ST1944,fiber_edge_identification_from_weight_fails_when_q_coincides_with_a_base_edge_weight,QDegeneracyBoundary,Product metadata then essential.
ST1945,round_three_finds_product_cellular_completion_conditional_on_refinement_map_but_no_absolute_support_functor,RoundThree_Verdict,Positive/negative split.
ST1946,recommended_ST1947_ST1961,RoundThree_Recommendation,"Test Wilson positivity, heat-trace dimension and continuum scaling."
